user_id,preferred_genres
user_3782,"power-pop,romance"
user_3783,"chicago-house,iranian,mpb,piano"
user_3784,"edm,honky-tonk,synth-pop,techno"
user_3785,"black-metal,indie-pop,latin,psych-rock"
user_3786,"club,ska"
user_3787,"comedy,french,hip-hop"
user_3788,"ambient,honky-tonk,synth-pop,techno"
user_3789,"bluegrass,kids,ska"
user_3790,"grindcore,hard-rock,sertanejo"
user_3791,"chill,dancehall,forro,indian"
user_3792,"afrobeat,children,idm,punk"
user_3793,"electro,honky-tonk"
user_3794,"chicago-house,german,k-pop"
user_3795,"drum-and-bass,latin"
user_3796,"goth,guitar,indie"
user_3797,"afrobeat,chicago-house,reggae,sad"
user_3798,"cantopop,disco,j-rock"
user_3799,"british,folk,trip-hop"
user_3800,"blues,party"
user_3801,"anime,dancehall,heavy-metal,malay"
user_3802,"folk,french,indian,iranian"
user_3803,"grindcore,piano"
user_3804,"bluegrass,forro"
user_3805,"folk,kids,new-age,trance"
user_3806,"detroit-techno,funk,grindcore,new-age"
user_3807,"dance,folk,hardcore"
user_3808,"bluegrass,comedy,garage,punk-rock"
user_3809,"death-metal,progressive-house"
user_3810,"classical,goth,groove,ska"
user_3811,"piano,sertanejo"
user_3812,"j-idol,new-age"
user_3813,"dubstep,funk,j-idol,swedish"
user_3814,"groove,power-pop,soul"
user_3815,"honky-tonk,mandopop,punk,soul"
user_3816,"cantopop,dancehall,happy,punk-rock"
user_3817,"hardstyle,j-pop"
user_3818,"german,j-pop,piano,salsa"
user_3819,"bluegrass,emo,forro,funk"
user_3820,"goth,j-idol,mandopop,synth-pop"
user_3821,"j-dance,j-pop,metal,punk"
user_3822,"emo,hard-rock,rockabilly,ska"
user_3823,"reggae,reggaeton,world-music"
user_3824,"groove,pop"
user_3825,"disney,electro,latino,sad"
user_3826,"alt-rock,hardstyle,pagode"
user_3827,"opera,r-n-b,techno"
user_3828,"kids,metal,r-n-b,ska"
user_3829,"brazil,german"
user_3830,"bluegrass,cantopop"
user_3831,"ambient,disco,dub,heavy-metal"
user_3832,"groove,indie-pop"
user_3833,"bluegrass,dancehall,indian,swedish"
user_3834,"deep-house,folk,heavy-metal,techno"
user_3835,"classical,dancehall,happy,swedish"
user_3836,"breakbeat,disney,iranian,r-n-b"
user_3837,"drum-and-bass,latino"
user_3838,"french,mpb,pop-film,salsa"
user_3839,"idm,pagode,ska"
user_3840,"alt-rock,mandopop,pop-film"
user_3841,"metalcore,party,synth-pop"
user_3842,"classical,songwriter"
user_3843,"hard-rock,indie,show-tunes"
user_3844,"comedy,forro,psych-rock,spanish"
user_3845,"dance,samba"
user_3846,"groove,psych-rock,turkish"
user_3847,"guitar,jazz"
user_3848,"k-pop,metal"
user_3849,"comedy,electronic,happy"
user_3850,"blues,edm,hard-rock,world-music"
user_3851,"bluegrass,children,metalcore,salsa"
user_3852,"chill,metalcore"
user_3853,"german,k-pop,pop,samba"
user_3854,"alternative,club,forro,show-tunes"
user_3855,"happy,hardcore,power-pop,punk"
user_3856,"folk,house,piano,songwriter"
user_3857,"new-age,pop-film,study"
user_3858,"black-metal,industrial,jazz,sad"
user_3859,"forro,jazz"
user_3860,"children,disco,new-age,singer-songwriter"
user_3861,"anime,chill,indian,opera"
user_3862,"detroit-techno,funk,hardstyle,rockabilly"
user_3863,"hip-hop,trip-hop"
user_3864,"alternative,electro,goth"
user_3865,"samba,spanish"
user_3866,"alt-rock,drum-and-bass,pop-film"
user_3867,"country,french,metalcore"
user_3868,"iranian,psych-rock"
user_3869,"folk,power-pop,rockabilly"
user_3870,"idm,sad"
user_3871,"death-metal,german,new-age,samba"
user_3872,"chicago-house,children,latin"
user_3873,"j-pop,punk,world-music"
user_3874,"blues,edm"
user_3875,"children,mandopop,opera,swedish"
user_3876,"classical,death-metal,dubstep,salsa"
user_3877,"reggaeton,songwriter"
user_3878,"cantopop,dubstep,iranian"
user_3879,"cantopop,funk,study,tango"
user_3880,"guitar,jazz,rock-n-roll"
user_3881,"dubstep,grindcore,mpb,rock"
user_3882,"jazz,r-n-b"
user_3883,"classical,grindcore"
user_3884,"dubstep,mpb,punk-rock,turkish"
user_3885,"indian,iranian,j-rock"
user_3886,"chicago-house,garage,swedish"
user_3887,"breakbeat,psych-rock,rock-n-roll"
user_3888,"power-pop,reggaeton,sad"
user_3889,"funk,indie-pop,minimal-techno,study"
user_3890,"club,electronic,salsa"
user_3891,"dance,german,guitar"
user_3892,"french,new-age"
user_3893,"alt-rock,punk-rock"
user_3894,"new-age,romance"
user_3895,"dub,pop,reggaeton"
user_3896,"house,iranian,sleep"
user_3897,"dancehall,french,j-idol,reggae"
user_3898,"industrial,k-pop,piano"
user_3899,"cantopop,disney,grunge,indian"
user_3900,"alternative,piano,soul,turkish"
user_3901,"heavy-metal,reggaeton"
user_3902,"mandopop,opera"
user_3903,"drum-and-bass,rock,songwriter"
user_3904,"house,kids,party"
user_3905,"hard-rock,j-idol,new-age,turkish"
user_3906,"garage,industrial"
user_3907,"house,study"
user_3908,"hardstyle,opera,pagode,party"
user_3909,"groove,turkish"
user_3910,"club,reggaeton,techno"
user_3911,"comedy,hip-hop,pagode"
user_3912,"classical,dance,death-metal,songwriter"
user_3913,"mandopop,psych-rock,sertanejo,study"
user_3914,"indie-pop,ska,turkish"
user_3915,"alt-rock,pop"
user_3916,"gospel,hardcore,salsa"
user_3917,"grunge,house,power-pop,sertanejo"
user_3918,"brazil,children,j-dance,j-idol"
user_3919,"hardstyle,songwriter"
user_3920,"kids,progressive-house,spanish,trance"
user_3921,"disney,sertanejo"
user_3922,"malay,pop-film,spanish,trance"
user_3923,"kids,opera"
user_3924,"edm,mandopop,progressive-house"
user_3925,"afrobeat,hip-hop,singer-songwriter"
user_3926,"drum-and-bass,dubstep,house"
user_3927,"blues,idm,latino,punk-rock"
user_3928,"emo,pop,rockabilly,sertanejo"
user_3929,"soul,techno"
user_3930,"alternative,children,forro"
user_3931,"alt-rock,death-metal,kids,turkish"
user_3932,"garage,j-rock"
user_3933,"house,reggae"
user_3934,"happy,industrial,pagode,sleep"
user_3935,"afrobeat,alt-rock,indie"
user_3936,"dance,groove,mandopop"
user_3937,"deep-house,techno"
user_3938,"country,deep-house,hard-rock"
user_3939,"disney,garage,hardcore,sertanejo"
user_3940,"chicago-house,house,industrial,synth-pop"
user_3941,"dub,jazz"
user_3942,"goth,mpb,pagode,sertanejo"
user_3943,"ambient,study"
user_3944,"disney,progressive-house,synth-pop"
user_3945,"dubstep,j-idol"
user_3946,"country,drum-and-bass,garage,indie-pop"
user_3947,"country,hardstyle"
user_3948,"brazil,j-dance,spanish"
user_3949,"kids,malay,new-age,sertanejo"
user_3950,"electro,honky-tonk,pop-film,singer-songwriter"
user_3951,"club,hardcore,singer-songwriter,study"
user_3952,"afrobeat,brazil,cantopop,industrial"
user_3953,"ambient,disco"
user_3954,"funk,indian,mpb,singer-songwriter"
user_3955,"goth,punk"
user_3956,"deep-house,k-pop,reggaeton,songwriter"
user_3957,"afrobeat,comedy,sad"
user_3958,"comedy,dance,indie-pop"
user_3959,"disney,funk,grindcore,groove"
user_3960,"emo,opera"
user_3961,"alternative,blues,dubstep,spanish"
user_3962,"classical,jazz,punk-rock,tango"
user_3963,"gospel,samba,study"
user_3964,"idm,ska"
user_3965,"classical,metalcore"
user_3966,"forro,guitar,mandopop"
user_3967,"dubstep,jazz,salsa"
user_3968,"french,mpb,pagode,trip-hop"
user_3969,"death-metal,goth"
user_3970,"jazz,pagode"
user_3971,"bluegrass,progressive-house,trip-hop"
user_3972,"blues,cantopop,comedy,minimal-techno"
user_3973,"indian,reggaeton"
user_3974,"rockabilly,techno"
user_3975,"alt-rock,detroit-techno"
user_3976,"detroit-techno,romance"
user_3977,"french,happy,show-tunes,turkish"
user_3978,"anime,edm,honky-tonk,soul"
user_3979,"idm,turkish,world-music"
user_3980,"hardcore,new-age,songwriter"
user_3981,"j-idol,piano,psych-rock"
user_3982,"acoustic,heavy-metal,progressive-house"
user_3983,"black-metal,psych-rock"
user_3984,"afrobeat,dancehall"
user_3985,"breakbeat,british,romance,show-tunes"
user_3986,"happy,r-n-b"
user_3987,"anime,r-n-b"
user_3988,"chicago-house,hard-rock,industrial"
user_3989,"acoustic,alt-rock,hardcore,house"
user_3990,"j-pop,metal,trance"
user_3991,"blues,latin"
user_3992,"ska,world-music"
user_3993,"drum-and-bass,forro"
user_3994,"indian,j-idol"
user_3995,"anime,chicago-house,club"
user_3996,"anime,sleep,swedish"
user_3997,"classical,disney,funk"
user_3998,"anime,idm,synth-pop,techno"
user_3999,"house,rock,rock-n-roll,synth-pop"
user_4000,"anime,r-n-b"
user_4001,"garage,groove,j-idol,show-tunes"
user_4002,"german,gospel,singer-songwriter"
user_4003,"j-idol,latino"
user_4004,"bluegrass,country,progressive-house,turkish"
user_4005,"metalcore,piano"
user_4006,"edm,j-rock,pop-film"
user_4007,"dance,funk,iranian"
user_4008,"idm,rockabilly"
user_4009,"garage,j-dance,j-rock,rockabilly"
user_4010,"deep-house,power-pop,soul"
user_4011,"club,gospel,j-dance,rockabilly"
user_4012,"alternative,samba"
user_4013,"anime,forro,metal,progressive-house"
user_4014,"punk,reggae"
user_4015,"blues,groove,samba,synth-pop"
user_4016,"mpb,punk,romance"
user_4017,"ambient,honky-tonk"
user_4018,"black-metal,comedy,goth,party"
user_4019,"comedy,j-idol,rockabilly"
user_4020,"salsa,study"
user_4021,"hip-hop,indian,mpb,swedish"
user_4022,"disco,folk,happy,jazz"
user_4023,"indie-pop,pop"
user_4024,"breakbeat,heavy-metal,progressive-house"
user_4025,"british,power-pop,reggaeton"
user_4026,"alternative,classical,electro,psych-rock"
user_4027,"dub,hardstyle,honky-tonk,iranian"
user_4028,"cantopop,emo,indie,industrial"
user_4029,"alternative,british,piano,pop-film"
user_4030,"alternative,ambient"
user_4031,"indian,tango"
user_4032,"anime,synth-pop"
user_4033,"detroit-techno,songwriter,tango"
user_4034,"latino,power-pop,punk,spanish"
user_4035,"anime,j-idol,latino"
user_4036,"british,hardcore,house,pagode"
user_4037,"sertanejo,turkish"
user_4038,"pop-film,salsa"
user_4039,"disney,electronic,house,ska"
user_4040,"guitar,party"
user_4041,"folk,indie-pop,turkish"
user_4042,"j-dance,metalcore,rock"
user_4043,"french,latino"
user_4044,"classical,country,garage"
user_4045,"anime,hip-hop,singer-songwriter,world-music"
user_4046,"hip-hop,progressive-house,r-n-b,sad"
user_4047,"disney,dubstep,piano,soul"
user_4048,"german,indian"
user_4049,"dancehall,techno"
user_4050,"dub,hard-rock"
user_4051,"forro,hardstyle,heavy-metal,k-pop"
user_4052,"j-pop,minimal-techno"
user_4053,"latino,psych-rock,sleep,world-music"
user_4054,"dance,swedish"
user_4055,"latin,swedish"
user_4056,"garage,grindcore,grunge"
user_4057,"drum-and-bass,german,show-tunes,songwriter"
user_4058,"blues,drum-and-bass,pagode,singer-songwriter"
user_4059,"dance,german,swedish"
user_4060,"emo,j-pop"
user_4061,"electronic,house,r-n-b"
user_4062,"classical,sertanejo,soul"
user_4063,"electro,emo,mpb"
user_4064,"comedy,new-age,soul"
user_4065,"iranian,rock-n-roll"
user_4066,"idm,kids,opera"
user_4067,"hip-hop,new-age"
user_4068,"party,trance"
user_4069,"garage,hardcore,romance"
user_4070,"chill,indie-pop,k-pop,study"
user_4071,"death-metal,idm,reggaeton"
user_4072,"electro,soul"
user_4073,"chicago-house,opera,pagode,rock-n-roll"
user_4074,"alt-rock,disco,j-dance"
user_4075,"afrobeat,alt-rock,french,pop-film"
user_4076,"deep-house,psych-rock"
user_4077,"latino,party,samba"
user_4078,"anime,jazz"
user_4079,"anime,club,goth,swedish"
user_4080,"death-metal,tango"
user_4081,"latino,techno"
user_4082,"deep-house,detroit-techno,emo,hard-rock"
user_4083,"german,spanish"
user_4084,"minimal-techno,mpb"
user_4085,"classical,dubstep,punk"
user_4086,"alternative,hard-rock,trance"
user_4087,"indie-pop,metalcore,punk-rock,turkish"
user_4088,"grindcore,swedish"
user_4089,"anime,french,r-n-b"
user_4090,"heavy-metal,indie,show-tunes"
user_4091,"black-metal,indie-pop"
user_4092,"malay,rock"
user_4093,"anime,death-metal,industrial,party"
user_4094,"dance,hardcore"
user_4095,"club,j-idol,world-music"
user_4096,"detroit-techno,disco,emo,pop-film"
user_4097,"house,romance,sad"
user_4098,"chicago-house,romance,study"
user_4099,"dub,forro"
user_4100,"hard-rock,romance"
user_4101,"emo,hardstyle,latin"
user_4102,"dub,party,progressive-house"
user_4103,"alt-rock,punk-rock"
user_4104,"alt-rock,indie,ska"
user_4105,"disco,hard-rock,hardcore"
user_4106,"cantopop,kids,world-music"
user_4107,"alt-rock,indian"
user_4108,"garage,gospel,house,spanish"
user_4109,"ambient,classical,detroit-techno,rock-n-roll"
user_4110,"mpb,opera,study"
user_4111,"chicago-house,funk,goth,minimal-techno"
user_4112,"death-metal,disco,electro,groove"
user_4113,"drum-and-bass,indie-pop"
user_4114,"bluegrass,detroit-techno,punk-rock"
user_4115,"dub,salsa"
user_4116,"grindcore,grunge,psych-rock"
user_4117,"alt-rock,club,deep-house,mpb"
user_4118,"forro,garage,reggae,spanish"
user_4119,"club,show-tunes"
user_4120,"funk,grindcore,hard-rock"
user_4121,"dancehall,dubstep,sad"
user_4122,"classical,idm,salsa"
user_4123,"chicago-house,club,forro,happy"
user_4124,"folk,kids,romance"
user_4125,"bluegrass,french,mpb"
user_4126,"j-pop,progressive-house,sertanejo"
user_4127,"club,metal"
user_4128,"alternative,detroit-techno,punk-rock"
user_4129,"club,country,edm,gospel"
user_4130,"electro,grindcore,sleep"
user_4131,"guitar,pop-film"
user_4132,"alt-rock,emo,indie"
user_4133,"electro,soul"
user_4134,"black-metal,idm,study,trance"
user_4135,"gospel,honky-tonk,punk-rock"
user_4136,"funk,mandopop"
user_4137,"chicago-house,country,idm"
user_4138,"grunge,rock-n-roll"
user_4139,"gospel,singer-songwriter"
user_4140,"edm,punk-rock,sad"
user_4141,"ambient,dancehall,indie,j-idol"
user_4142,"classical,electro,funk,opera"
user_4143,"british,garage,j-pop"
user_4144,"chicago-house,deep-house,metalcore"
user_4145,"blues,electronic,power-pop,punk-rock"
user_4146,"acoustic,anime,minimal-techno,opera"
user_4147,"garage,hard-rock,punk-rock"
user_4148,"detroit-techno,punk"
user_4149,"black-metal,death-metal,groove,latino"
user_4150,"house,ska"
user_4151,"dubstep,garage,guitar,punk-rock"
user_4152,"honky-tonk,show-tunes,trip-hop,world-music"
user_4153,"german,pop"
user_4154,"psych-rock,soul,trance,trip-hop"
user_4155,"dance,death-metal"
user_4156,"acoustic,black-metal,chicago-house,detroit-techno"
user_4157,"black-metal,death-metal,garage"
user_4158,"hip-hop,industrial,metal,rock-n-roll"
user_4159,"goth,j-rock,jazz"
user_4160,"chill,comedy,rock,singer-songwriter"
user_4161,"pop,reggaeton"
user_4162,"indian,swedish"
user_4163,"chill,deep-house"
user_4164,"electro,jazz,piano"
user_4165,"black-metal,mpb,piano,trance"
user_4166,"detroit-techno,industrial"
user_4167,"heavy-metal,trance"
user_4168,"dancehall,gospel"
user_4169,"anime,indie-pop"
user_4170,"grunge,hardstyle"
user_4171,"chicago-house,minimal-techno"
user_4172,"groove,jazz,rock"
user_4173,"blues,club,goth,synth-pop"
user_4174,"afrobeat,disney,j-idol,latin"
user_4175,"hip-hop,mandopop,reggaeton,ska"
user_4176,"electro,psych-rock,synth-pop"
user_4177,"afrobeat,disney,metalcore,singer-songwriter"
user_4178,"progressive-house,romance"
user_4179,"indie,trance,trip-hop"
user_4180,"ambient,goth,punk-rock,singer-songwriter"
user_4181,"anime,breakbeat,groove,punk-rock"
user_4182,"cantopop,sad,synth-pop"
user_4183,"new-age,progressive-house,trip-hop"
user_4184,"dance,detroit-techno"
user_4185,"club,dubstep"
user_4186,"dance,dub,edm,opera"
user_4187,"mandopop,metalcore"
user_4188,"happy,latin,new-age"
user_4189,"drum-and-bass,heavy-metal,j-rock"
user_4190,"disco,indie,kids"
user_4191,"chill,forro,romance"
user_4192,"new-age,tango,turkish"
user_4193,"j-idol,psych-rock,rock,songwriter"
user_4194,"british,folk,sleep,trance"
user_4195,"chill,dance,disco,psych-rock"
user_4196,"bluegrass,brazil,honky-tonk"
user_4197,"mandopop,pop-film,trance"
user_4198,"afrobeat,reggaeton"
user_4199,"dance,grunge,minimal-techno"
user_4200,"brazil,k-pop,sad"
user_4201,"funk,romance"
user_4202,"black-metal,disney,honky-tonk,rock"
user_4203,"pop,samba,world-music"
user_4204,"cantopop,punk,sertanejo"
user_4205,"brazil,club"
user_4206,"afrobeat,bluegrass,metalcore,new-age"
user_4207,"happy,mandopop,progressive-house"
user_4208,"power-pop,romance"
user_4209,"indian,mpb"
user_4210,"ambient,progressive-house,sleep,swedish"
user_4211,"latino,metalcore"
user_4212,"cantopop,kids,latino"
user_4213,"chicago-house,industrial,k-pop,sertanejo"
user_4214,"brazil,funk,guitar,punk-rock"
user_4215,"folk,rock-n-roll"
user_4216,"grunge,sad"
user_4217,"alt-rock,dancehall,goth"
user_4218,"cantopop,classical,house"
user_4219,"idm,j-rock"
user_4220,"anime,reggae,rock"
user_4221,"emo,hardstyle,j-dance,malay"
user_4222,"black-metal,edm,sad"
user_4223,"industrial,sertanejo"
user_4224,"acoustic,j-rock,kids"
user_4225,"ambient,cantopop,edm,pop"
user_4226,"electro,house,iranian"
user_4227,"brazil,chicago-house,j-rock"
user_4228,"chill,mpb,soul"
user_4229,"detroit-techno,drum-and-bass,french,k-pop"
user_4230,"show-tunes,swedish"
user_4231,"classical,detroit-techno,groove"
user_4232,"dancehall,jazz,metal"
user_4233,"chicago-house,disney"
user_4234,"grindcore,groove,soul"
user_4235,"funk,r-n-b"
user_4236,"afrobeat,club"
user_4237,"hip-hop,honky-tonk"
user_4238,"grindcore,r-n-b,reggaeton,sleep"
user_4239,"mandopop,salsa"
user_4240,"blues,indie-pop,r-n-b"
user_4241,"malay,singer-songwriter"
user_4242,"deep-house,grindcore,hardcore,j-idol"
user_4243,"cantopop,progressive-house,punk"
user_4244,"edm,indian,show-tunes,sleep"
user_4245,"anime,dancehall,german,honky-tonk"
user_4246,"gospel,happy,hardcore,house"
user_4247,"club,punk-rock"
user_4248,"industrial,techno"
user_4249,"brazil,detroit-techno,industrial,pop-film"
user_4250,"electronic,piano"
user_4251,"emo,world-music"
user_4252,"progressive-house,show-tunes"
user_4253,"indie,synth-pop"
user_4254,"alt-rock,reggaeton,study"
user_4255,"iranian,romance"
user_4256,"electro,funk,iranian"
user_4257,"party,progressive-house,sad"
user_4258,"deep-house,k-pop,r-n-b"
user_4259,"dance,german,metalcore"
user_4260,"spanish,trance"
user_4261,"disney,folk,sleep"
user_4262,"hard-rock,pagode,songwriter"
user_4263,"cantopop,classical,dance,hard-rock"
user_4264,"dub,power-pop"
user_4265,"metalcore,pop"
user_4266,"dubstep,forro,rockabilly"
user_4267,"r-n-b,salsa"
user_4268,"black-metal,disco,dub,reggaeton"
user_4269,"german,world-music"
user_4270,"disney,gospel"
user_4271,"british,cantopop,k-pop,psych-rock"
user_4272,"dub,reggae,salsa"
user_4273,"brazil,emo,funk,punk"
user_4274,"comedy,j-dance,j-idol"
user_4275,"ambient,german,pagode"
user_4276,"alternative,folk,iranian"
user_4277,"acoustic,grindcore,happy,j-rock"
user_4278,"comedy,hard-rock,punk,techno"
user_4279,"drum-and-bass,tango"
user_4280,"dub,soul"
user_4281,"chill,opera"
user_4282,"blues,grunge,party,reggaeton"
user_4283,"electro,metalcore,punk-rock"
user_4284,"edm,industrial,metalcore,synth-pop"
user_4285,"acoustic,brazil,electro,forro"
user_4286,"hardcore,indie,j-dance,show-tunes"
user_4287,"electronic,punk,swedish"
user_4288,"drum-and-bass,j-rock,metal"
user_4289,"blues,british,french"
user_4290,"breakbeat,disco,hardcore"
user_4291,"blues,happy,house"
user_4292,"anime,gospel,grunge,mpb"
user_4293,"afrobeat,funk,metalcore"
user_4294,"anime,german,pagode,songwriter"
user_4295,"chicago-house,guitar"
user_4296,"alternative,j-pop,rock,spanish"
user_4297,"black-metal,hard-rock"
user_4298,"industrial,metal,show-tunes"
user_4299,"acoustic,dance"
user_4300,"brazil,j-pop"
user_4301,"funk,opera,progressive-house,swedish"
user_4302,"industrial,metalcore,punk,soul"
user_4303,"rock,sad,samba"
user_4304,"club,comedy,dub,folk"
user_4305,"honky-tonk,k-pop,punk-rock"
user_4306,"chicago-house,indie-pop,pop-film"
user_4307,"dance,tango"
user_4308,"breakbeat,folk,minimal-techno"
user_4309,"british,j-idol"
user_4310,"latin,songwriter"
user_4311,"black-metal,hardcore,pop-film,ska"
user_4312,"drum-and-bass,guitar,idm,soul"
user_4313,"gospel,industrial,trance"
user_4314,"groove,kids,rock-n-roll,singer-songwriter"
user_4315,"bluegrass,hardcore"
user_4316,"anime,breakbeat,romance,trip-hop"
user_4317,"hip-hop,punk-rock"
user_4318,"acoustic,blues,jazz,minimal-techno"
user_4319,"bluegrass,club,goth"
user_4320,"dub,hard-rock,pop,world-music"
user_4321,"kids,pop-film,soul"
user_4322,"death-metal,indian"
user_4323,"brazil,electronic"
user_4324,"blues,heavy-metal,latin,reggae"
user_4325,"funk,k-pop"
user_4326,"grunge,mandopop,pop-film"
user_4327,"electronic,industrial,party"
user_4328,"romance,swedish"
user_4329,"anime,swedish,synth-pop"
user_4330,"honky-tonk,turkish"
user_4331,"piano,psych-rock,salsa,synth-pop"
user_4332,"black-metal,dub,rock-n-roll,trance"
user_4333,"chill,comedy,progressive-house,ska"
user_4334,"grunge,iranian,ska"
user_4335,"alt-rock,detroit-techno,drum-and-bass,rock-n-roll"
user_4336,"dub,new-age,spanish"
user_4337,"grindcore,samba,turkish"
user_4338,"breakbeat,chill,pop-film"
user_4339,"garage,punk,romance"
user_4340,"dub,dubstep,swedish"
user_4341,"r-n-b,samba"
user_4342,"comedy,heavy-metal,rock,rock-n-roll"
user_4343,"classical,folk,french,j-idol"
user_4344,"honky-tonk,j-pop"
user_4345,"disney,guitar,techno,turkish"
user_4346,"latin,mpb,punk,salsa"
user_4347,"afrobeat,electro,guitar"
user_4348,"alt-rock,children,latino,study"
user_4349,"emo,pagode,rock,songwriter"
user_4350,"hardstyle,idm,sleep"
user_4351,"forro,goth,mandopop"
user_4352,"disney,groove"
user_4353,"disco,dub,happy,r-n-b"
user_4354,"black-metal,brazil,pop-film"
user_4355,"emo,iranian"
user_4356,"dancehall,emo,indie"
user_4357,"dance,turkish"
user_4358,"grindcore,hard-rock,iranian,j-idol"
user_4359,"british,honky-tonk,party,spanish"
user_4360,"german,mandopop,party,salsa"
user_4361,"classical,comedy,k-pop"
user_4362,"anime,guitar,hard-rock,pop-film"
user_4363,"german,guitar"
user_4364,"hardcore,rock-n-roll"
user_4365,"cantopop,chill,techno"
user_4366,"grindcore,honky-tonk,kids,progressive-house"
user_4367,"brazil,disney,rock"
user_4368,"alt-rock,comedy,rock"
user_4369,"piano,punk"
user_4370,"metalcore,sertanejo"
user_4371,"dubstep,indian"
user_4372,"alt-rock,deep-house,drum-and-bass,trip-hop"
user_4373,"ambient,brazil,pop-film,romance"
user_4374,"british,show-tunes"
user_4375,"disco,forro,honky-tonk,pop"
user_4376,"black-metal,piano"
user_4377,"club,drum-and-bass,hard-rock"
user_4378,"acoustic,metal,minimal-techno"
user_4379,"deep-house,k-pop,mpb,show-tunes"
user_4380,"disco,progressive-house,sad,trance"
user_4381,"afrobeat,punk-rock"
user_4382,"funk,party"
user_4383,"indie,new-age,r-n-b"
user_4384,"folk,indie-pop,new-age"
user_4385,"hard-rock,honky-tonk,indie"
user_4386,"brazil,swedish"
user_4387,"club,folk,pagode,rock-n-roll"
user_4388,"french,party,trance"
user_4389,"pop,trance"
user_4390,"club,death-metal,j-pop,sad"
user_4391,"dance,heavy-metal,metalcore,piano"
user_4392,"garage,metalcore,new-age,trance"
user_4393,"minimal-techno,singer-songwriter"
user_4394,"indie,jazz,progressive-house,synth-pop"
user_4395,"dub,new-age,punk"
user_4396,"emo,hip-hop"
user_4397,"dancehall,german"
user_4398,"disco,sleep"
user_4399,"alt-rock,mpb"
user_4400,"indian,rockabilly"
user_4401,"j-dance,metalcore,salsa"
user_4402,"hardstyle,k-pop,world-music"
user_4403,"detroit-techno,grindcore"
user_4404,"bluegrass,grunge,hip-hop"
user_4405,"gospel,piano,rockabilly"
user_4406,"emo,reggaeton,sleep"
user_4407,"club,deep-house,mandopop,r-n-b"
user_4408,"funk,soul"
user_4409,"indie,mandopop,study"
user_4410,"folk,funk,mpb"
user_4411,"breakbeat,funk,psych-rock"
user_4412,"house,sad,soul"
user_4413,"electro,folk,iranian,k-pop"
user_4414,"dubstep,german,hardcore"
user_4415,"comedy,groove,metalcore"
user_4416,"folk,j-rock,samba,ska"
user_4417,"j-rock,minimal-techno,opera"
user_4418,"funk,guitar,new-age,sertanejo"
user_4419,"deep-house,latino,party"
user_4420,"club,electro"
user_4421,"grindcore,minimal-techno,trance"
user_4422,"black-metal,dancehall,garage,jazz"
user_4423,"dubstep,j-dance"
user_4424,"alternative,hardstyle,latin,punk"
user_4425,"hardstyle,j-idol"
user_4426,"folk,honky-tonk"
user_4427,"metalcore,tango"
user_4428,"gospel,goth,soul"
user_4429,"folk,j-rock,mandopop,techno"
user_4430,"french,indian"
user_4431,"indian,reggae"
user_4432,"metalcore,punk,rock,trip-hop"
user_4433,"blues,guitar,soul"
user_4434,"guitar,synth-pop"
user_4435,"indie-pop,iranian"
user_4436,"dance,hardcore,punk,singer-songwriter"
user_4437,"indie,salsa,spanish"
user_4438,"children,dancehall,latin,mandopop"
user_4439,"chill,dance,dub,songwriter"
user_4440,"alt-rock,r-n-b"
user_4441,"garage,indian"
user_4442,"classical,indian"
user_4443,"folk,k-pop"
user_4444,"country,german,hip-hop"
user_4445,"bluegrass,british,r-n-b,synth-pop"
user_4446,"blues,grunge,metal,mpb"
user_4447,"blues,dancehall,detroit-techno,sleep"
user_4448,"house,metal,pop-film,rockabilly"
user_4449,"party,salsa,soul"
user_4450,"ambient,detroit-techno,tango"
user_4451,"garage,piano"
user_4452,"gospel,goth,power-pop,synth-pop"
user_4453,"blues,death-metal,latin"
user_4454,"electronic,minimal-techno"
user_4455,"folk,forro,indian,j-dance"
user_4456,"electronic,industrial"
user_4457,"folk,gospel,happy,mpb"
user_4458,"forro,k-pop,techno"
user_4459,"folk,goth,indie-pop"
user_4460,"chicago-house,j-dance,kids,metalcore"
user_4461,"edm,latino,metal,opera"
user_4462,"children,j-dance"
user_4463,"black-metal,garage,latino,metal"
user_4464,"dance,j-pop,rock-n-roll"
user_4465,"chicago-house,club,j-idol"
user_4466,"death-metal,reggaeton"
user_4467,"idm,swedish,world-music"
user_4468,"bluegrass,chill,drum-and-bass,dubstep"
user_4469,"acoustic,metalcore,opera,r-n-b"
user_4470,"bluegrass,folk,heavy-metal,iranian"
user_4471,"grunge,metalcore"
user_4472,"dubstep,techno"
user_4473,"mandopop,pop,reggae,rock"
user_4474,"bluegrass,breakbeat,sertanejo"
user_4475,"children,hardstyle"
user_4476,"hardcore,synth-pop"
user_4477,"industrial,minimal-techno"
user_4478,"dancehall,punk"
user_4479,"french,latino,pagode,salsa"
user_4480,"anime,black-metal,spanish"
user_4481,"country,hardcore,opera,techno"
user_4482,"electronic,house,idm,synth-pop"
user_4483,"black-metal,british,comedy,sad"
user_4484,"electronic,salsa,turkish"
user_4485,"jazz,sleep"
user_4486,"forro,hardstyle,synth-pop"
user_4487,"afrobeat,death-metal,study,synth-pop"
user_4488,"songwriter,turkish"
user_4489,"british,dub,hip-hop"
user_4490,"british,electro,emo"
user_4491,"punk-rock,singer-songwriter"
user_4492,"alt-rock,malay"
user_4493,"indian,synth-pop"
user_4494,"german,latin"
